,vector_feature,fold,layer,test_feature,predicted_feature,accuracy
5705,impossible,4,18,impossible,improbable,0.16071428571428573
5706,impossible,4,18,impossible,impossible,0.5357142857142857
5707,impossible,4,18,impossible,inconceivable,0.16071428571428573
5708,impossible,4,18,inconceivable,probable,0.08928571428571429
5709,impossible,4,18,inconceivable,improbable,0.08928571428571429
5710,impossible,4,18,inconceivable,impossible,0.14285714285714285
5711,impossible,4,18,inconceivable,inconceivable,0.6785714285714286
5712,impossible,4,19,probable,probable,0.875
5713,impossible,4,19,probable,improbable,0.10714285714285714
5714,impossible,4,19,probable,impossible,0.017857142857142856
5715,impossible,4,19,probable,inconceivable,0.0
5716,impossible,4,19,improbable,probable,0.3392857142857143
5717,impossible,4,19,improbable,improbable,0.5892857142857143
5718,impossible,4,19,improbable,impossible,0.05357142857142857
5719,impossible,4,19,improbable,inconceivable,0.017857142857142856
5720,impossible,4,19,impossible,probable,0.17857142857142858
5721,impossible,4,19,impossible,improbable,0.16071428571428573
5722,impossible,4,19,impossible,impossible,0.48214285714285715
5723,impossible,4,19,impossible,inconceivable,0.17857142857142858
5724,impossible,4,19,inconceivable,probable,0.14285714285714285
5725,impossible,4,19,inconceivable,improbable,0.19642857142857142
5726,impossible,4,19,inconceivable,impossible,0.125
5727,impossible,4,19,inconceivable,inconceivable,0.5357142857142857
5728,impossible,4,20,probable,probable,0.9642857142857143
5729,impossible,4,20,probable,improbable,0.017857142857142856
5730,impossible,4,20,probable,impossible,0.017857142857142856
5731,impossible,4,20,probable,inconceivable,0.0
5732,impossible,4,20,improbable,probable,0.2857142857142857
5733,impossible,4,20,improbable,improbable,0.6071428571428571
5734,impossible,4,20,improbable,impossible,0.07142857142857142
5735,impossible,4,20,improbable,inconceivable,0.03571428571428571
5736,impossible,4,20,impossible,probable,0.08928571428571429
5737,impossible,4,20,impossible,improbable,0.17857142857142858
5738,impossible,4,20,impossible,impossible,0.5892857142857143
5739,impossible,4,20,impossible,inconceivable,0.14285714285714285
5740,impossible,4,20,inconceivable,probable,0.07142857142857142
5741,impossible,4,20,inconceivable,improbable,0.125
5742,impossible,4,20,inconceivable,impossible,0.10714285714285714
5743,impossible,4,20,inconceivable,inconceivable,0.6964285714285714
5744,impossible,4,21,probable,probable,0.875
5745,impossible,4,21,probable,improbable,0.07142857142857142
5746,impossible,4,21,probable,impossible,0.017857142857142856
5747,impossible,4,21,probable,inconceivable,0.03571428571428571
5748,impossible,4,21,improbable,probable,0.25
5749,impossible,4,21,improbable,improbable,0.6607142857142857
5750,impossible,4,21,improbable,impossible,0.07142857142857142
5751,impossible,4,21,improbable,inconceivable,0.017857142857142856
5752,impossible,4,21,impossible,probable,0.08928571428571429
5753,impossible,4,21,impossible,improbable,0.14285714285714285
5754,impossible,4,21,impossible,impossible,0.7142857142857143
5755,impossible,4,21,impossible,inconceivable,0.05357142857142857
5756,impossible,4,21,inconceivable,probable,0.07142857142857142
5757,impossible,4,21,inconceivable,improbable,0.25
5758,impossible,4,21,inconceivable,impossible,0.23214285714285715
5759,impossible,4,21,inconceivable,inconceivable,0.44642857142857145
5760,impossible,4,22,probable,probable,0.9107142857142857
5761,impossible,4,22,probable,improbable,0.08928571428571429
5762,impossible,4,22,probable,impossible,0.0
5763,impossible,4,22,probable,inconceivable,0.0
5764,impossible,4,22,improbable,probable,0.35714285714285715
5765,impossible,4,22,improbable,improbable,0.4642857142857143
5766,impossible,4,22,improbable,impossible,0.05357142857142857
5767,impossible,4,22,improbable,inconceivable,0.125
5768,impossible,4,22,impossible,probable,0.125
5769,impossible,4,22,impossible,improbable,0.17857142857142858
5770,impossible,4,22,impossible,impossible,0.625
5771,impossible,4,22,impossible,inconceivable,0.07142857142857142
5772,impossible,4,22,inconceivable,probable,0.21428571428571427
5773,impossible,4,22,inconceivable,improbable,0.17857142857142858
5774,impossible,4,22,inconceivable,impossible,0.125
5775,impossible,4,22,inconceivable,inconceivable,0.48214285714285715
5776,impossible,4,23,probable,probable,0.9107142857142857
5777,impossible,4,23,probable,improbable,0.07142857142857142
5778,impossible,4,23,probable,impossible,0.0
5779,impossible,4,23,probable,inconceivable,0.017857142857142856
5780,impossible,4,23,improbable,probable,0.26785714285714285
5781,impossible,4,23,improbable,improbable,0.6071428571428571
5782,impossible,4,23,improbable,impossible,0.03571428571428571
5783,impossible,4,23,improbable,inconceivable,0.08928571428571429
5784,impossible,4,23,impossible,probable,0.08928571428571429
5785,impossible,4,23,impossible,improbable,0.17857142857142858
5786,impossible,4,23,impossible,impossible,0.5357142857142857
5787,impossible,4,23,impossible,inconceivable,0.19642857142857142
5788,impossible,4,23,inconceivable,probable,0.16071428571428573
5789,impossible,4,23,inconceivable,improbable,0.17857142857142858
5790,impossible,4,23,inconceivable,impossible,0.125
5791,impossible,4,23,inconceivable,inconceivable,0.5357142857142857
5792,impossible,4,24,probable,probable,0.9107142857142857
5793,impossible,4,24,probable,improbable,0.05357142857142857
5794,impossible,4,24,probable,impossible,0.017857142857142856
5795,impossible,4,24,probable,inconceivable,0.017857142857142856
5796,impossible,4,24,improbable,probable,0.32142857142857145
5797,impossible,4,24,improbable,improbable,0.5714285714285714
5798,impossible,4,24,improbable,impossible,0.017857142857142856
5799,impossible,4,24,improbable,inconceivable,0.08928571428571429
5800,impossible,4,24,impossible,probable,0.17857142857142858
5801,impossible,4,24,impossible,improbable,0.26785714285714285
5802,impossible,4,24,impossible,impossible,0.4107142857142857
5803,impossible,4,24,impossible,inconceivable,0.14285714285714285
5804,impossible,4,24,inconceivable,probable,0.125
5805,impossible,4,24,inconceivable,improbable,0.19642857142857142
5806,impossible,4,24,inconceivable,impossible,0.10714285714285714
5807,impossible,4,24,inconceivable,inconceivable,0.5714285714285714
5808,impossible,4,25,probable,probable,0.8392857142857143
5809,impossible,4,25,probable,improbable,0.08928571428571429
5810,impossible,4,25,probable,impossible,0.03571428571428571
5811,impossible,4,25,probable,inconceivable,0.03571428571428571
5812,impossible,4,25,improbable,probable,0.19642857142857142
5813,impossible,4,25,improbable,improbable,0.6607142857142857
5814,impossible,4,25,improbable,impossible,0.03571428571428571
5815,impossible,4,25,improbable,inconceivable,0.10714285714285714
5816,impossible,4,25,impossible,probable,0.16071428571428573
5817,impossible,4,25,impossible,improbable,0.19642857142857142
5818,impossible,4,25,impossible,impossible,0.42857142857142855
5819,impossible,4,25,impossible,inconceivable,0.21428571428571427
5820,impossible,4,25,inconceivable,probable,0.125
5821,impossible,4,25,inconceivable,improbable,0.25
5822,impossible,4,25,inconceivable,impossible,0.08928571428571429
5823,impossible,4,25,inconceivable,inconceivable,0.5357142857142857
5824,inconceivable,4,0,probable,probable,0.6607142857142857
5825,inconceivable,4,0,probable,improbable,0.14285714285714285
5826,inconceivable,4,0,probable,impossible,0.17857142857142858
5827,inconceivable,4,0,probable,inconceivable,0.017857142857142856
5828,inconceivable,4,0,improbable,probable,0.35714285714285715
5829,inconceivable,4,0,improbable,improbable,0.5
5830,inconceivable,4,0,improbable,impossible,0.10714285714285714
5831,inconceivable,4,0,improbable,inconceivable,0.03571428571428571
5832,inconceivable,4,0,impossible,probable,0.32142857142857145
5833,inconceivable,4,0,impossible,improbable,0.125
5834,inconceivable,4,0,impossible,impossible,0.4642857142857143
5835,inconceivable,4,0,impossible,inconceivable,0.08928571428571429
5836,inconceivable,4,0,inconceivable,probable,0.10714285714285714
5837,inconceivable,4,0,inconceivable,improbable,0.03571428571428571
5838,inconceivable,4,0,inconceivable,impossible,0.017857142857142856
5839,inconceivable,4,0,inconceivable,inconceivable,0.8392857142857143
5840,inconceivable,4,1,probable,probable,0.8214285714285714
5841,inconceivable,4,1,probable,improbable,0.10714285714285714
5842,inconceivable,4,1,probable,impossible,0.03571428571428571
5843,inconceivable,4,1,probable,inconceivable,0.03571428571428571
5844,inconceivable,4,1,improbable,probable,0.44642857142857145
5845,inconceivable,4,1,improbable,improbable,0.44642857142857145
5846,inconceivable,4,1,improbable,impossible,0.07142857142857142
5847,inconceivable,4,1,improbable,inconceivable,0.03571428571428571
5848,inconceivable,4,1,impossible,probable,0.375
5849,inconceivable,4,1,impossible,improbable,0.16071428571428573
5850,inconceivable,4,1,impossible,impossible,0.4107142857142857
5851,inconceivable,4,1,impossible,inconceivable,0.05357142857142857
5852,inconceivable,4,1,inconceivable,probable,0.14285714285714285
5853,inconceivable,4,1,inconceivable,improbable,0.16071428571428573
5854,inconceivable,4,1,inconceivable,impossible,0.03571428571428571
5855,inconceivable,4,1,inconceivable,inconceivable,0.6607142857142857
5856,inconceivable,4,2,probable,probable,0.75
5857,inconceivable,4,2,probable,improbable,0.08928571428571429
5858,inconceivable,4,2,probable,impossible,0.10714285714285714
5859,inconceivable,4,2,probable,inconceivable,0.05357142857142857
5860,inconceivable,4,2,improbable,probable,0.3392857142857143
5861,inconceivable,4,2,improbable,improbable,0.5892857142857143
5862,inconceivable,4,2,improbable,impossible,0.03571428571428571
5863,inconceivable,4,2,improbable,inconceivable,0.03571428571428571
5864,inconceivable,4,2,impossible,probable,0.375
5865,inconceivable,4,2,impossible,improbable,0.19642857142857142
5866,inconceivable,4,2,impossible,impossible,0.35714285714285715
5867,inconceivable,4,2,impossible,inconceivable,0.07142857142857142
5868,inconceivable,4,2,inconceivable,probable,0.07142857142857142
5869,inconceivable,4,2,inconceivable,improbable,0.05357142857142857
5870,inconceivable,4,2,inconceivable,impossible,0.10714285714285714
5871,inconceivable,4,2,inconceivable,inconceivable,0.7678571428571429
5872,inconceivable,4,3,probable,probable,0.8392857142857143
5873,inconceivable,4,3,probable,improbable,0.125
5874,inconceivable,4,3,probable,impossible,0.03571428571428571
5875,inconceivable,4,3,probable,inconceivable,0.0
5876,inconceivable,4,3,improbable,probable,0.26785714285714285
5877,inconceivable,4,3,improbable,improbable,0.7142857142857143
5878,inconceivable,4,3,improbable,impossible,0.017857142857142856
5879,inconceivable,4,3,improbable,inconceivable,0.0
5880,inconceivable,4,3,impossible,probable,0.32142857142857145
5881,inconceivable,4,3,impossible,improbable,0.16071428571428573
5882,inconceivable,4,3,impossible,impossible,0.44642857142857145
5883,inconceivable,4,3,impossible,inconceivable,0.07142857142857142
5884,inconceivable,4,3,inconceivable,probable,0.0
5885,inconceivable,4,3,inconceivable,improbable,0.017857142857142856
5886,inconceivable,4,3,inconceivable,impossible,0.10714285714285714
5887,inconceivable,4,3,inconceivable,inconceivable,0.875
5888,inconceivable,4,4,probable,probable,0.8392857142857143
5889,inconceivable,4,4,probable,improbable,0.14285714285714285
5890,inconceivable,4,4,probable,impossible,0.017857142857142856
5891,inconceivable,4,4,probable,inconceivable,0.0
5892,inconceivable,4,4,improbable,probable,0.2857142857142857
5893,inconceivable,4,4,improbable,improbable,0.5
5894,inconceivable,4,4,improbable,impossible,0.16071428571428573
5895,inconceivable,4,4,improbable,inconceivable,0.05357142857142857
5896,inconceivable,4,4,impossible,probable,0.125
5897,inconceivable,4,4,impossible,improbable,0.14285714285714285
5898,inconceivable,4,4,impossible,impossible,0.6428571428571429
5899,inconceivable,4,4,impossible,inconceivable,0.08928571428571429
5900,inconceivable,4,4,inconceivable,probable,0.0
5901,inconceivable,4,4,inconceivable,improbable,0.05357142857142857
5902,inconceivable,4,4,inconceivable,impossible,0.03571428571428571
5903,inconceivable,4,4,inconceivable,inconceivable,0.9107142857142857
5904,inconceivable,4,5,probable,probable,0.8571428571428571
5905,inconceivable,4,5,probable,improbable,0.08928571428571429
5906,inconceivable,4,5,probable,impossible,0.05357142857142857
5907,inconceivable,4,5,probable,inconceivable,0.0
5908,inconceivable,4,5,improbable,probable,0.30357142857142855
5909,inconceivable,4,5,improbable,improbable,0.6071428571428571
5910,inconceivable,4,5,improbable,impossible,0.07142857142857142
5911,inconceivable,4,5,improbable,inconceivable,0.017857142857142856
5912,inconceivable,4,5,impossible,probable,0.19642857142857142
5913,inconceivable,4,5,impossible,improbable,0.125
5914,inconceivable,4,5,impossible,impossible,0.6071428571428571
5915,inconceivable,4,5,impossible,inconceivable,0.07142857142857142
5916,inconceivable,4,5,inconceivable,probable,0.0
5917,inconceivable,4,5,inconceivable,improbable,0.017857142857142856
5918,inconceivable,4,5,inconceivable,impossible,0.10714285714285714
5919,inconceivable,4,5,inconceivable,inconceivable,0.875
5920,inconceivable,4,6,probable,probable,0.7321428571428571
5921,inconceivable,4,6,probable,improbable,0.19642857142857142
5922,inconceivable,4,6,probable,impossible,0.07142857142857142
5923,inconceivable,4,6,probable,inconceivable,0.0
5924,inconceivable,4,6,improbable,probable,0.32142857142857145
5925,inconceivable,4,6,improbable,improbable,0.5714285714285714
5926,inconceivable,4,6,improbable,impossible,0.10714285714285714
5927,inconceivable,4,6,improbable,inconceivable,0.0
5928,inconceivable,4,6,impossible,probable,0.23214285714285715
5929,inconceivable,4,6,impossible,improbable,0.03571428571428571
5930,inconceivable,4,6,impossible,impossible,0.6428571428571429
5931,inconceivable,4,6,impossible,inconceivable,0.08928571428571429
5932,inconceivable,4,6,inconceivable,probable,0.0
5933,inconceivable,4,6,inconceivable,improbable,0.017857142857142856
5934,inconceivable,4,6,inconceivable,impossible,0.08928571428571429
5935,inconceivable,4,6,inconceivable,inconceivable,0.8928571428571429
5936,inconceivable,4,7,probable,probable,0.7857142857142857
5937,inconceivable,4,7,probable,improbable,0.14285714285714285
5938,inconceivable,4,7,probable,impossible,0.07142857142857142
5939,inconceivable,4,7,probable,inconceivable,0.0
