sentence,5-Gram Log-Prob,GPT2-XL Log-Prob,PCFG Log-Prob,Arousal,Conversational,Sense,Gram.,Frequency,Imageability,Others Thoughts,Physical,Places,Valence
This film self-destructs upholding Rolls Est.,-3.6690874993801,-7.8630705,-14.6536757142857,3.5294117647059,1.2857142857143,1.9333333333333,3.2666666666667,1.1333333333333,1.3846153846154,1.8823529411765,2.4666666666667,1.3333333333333,1.4166666666667
This from an ex fighter pilot.,-2.5915879351752,-5.465144,-12.3950342857143,3.5,3.0714285714286,5.8,4.8,2.4,2.2666666666667,3.2941176470588,2.4117647058824,1.5,2.5294117647059
This highly economical pencil is su..,-3.8956322669983,-7.353987,-15.9005283333333,1.9333333333333,1.2,2.5,3.4166666666667,1.4117647058824,1.6666666666667,1.5882352941176,2.875,1.4375,1.4615384615385
This home inch Drinking for det.,-3.7341559699603,-9.847313,-13.6729671428571,1.0714285714286,1.1764705882353,1.2222222222222,1.7222222222222,1.1176470588235,1.25,1.375,1.6923076923077,1.0833333333333,1.5
This is a call for help.,-1.2951481512615,-2.8822105,-8.7159814285714,4.5,5.2941176470588,6.8888888888889,6.8333333333333,6.1176470588235,3.125,5.6875,1.5384615384615,1.25,2.375
This is a really weird question.,-2.1552122235298,-2.9372401,-9.4336042857143,2.8571428571429,6.6470588235294,7.0,6.9444444444444,6.5882352941176,2.5,3.9375,1.0,1.0,2.4375
This is a romance after all.,-2.0262464966093,-3.687054,-9.7183642857143,4.1666666666667,3.7333333333333,6.7058823529412,6.7058823529412,5.2307692307692,3.2666666666667,4.4285714285714,1.75,1.2631578947368,5.6470588235294
This is a trade weighted U.S.,-2.4251329898834,-4.2741756,-10.4711257142857,1.3571428571429,1.8125,3.2352941176471,4.1176470588235,1.8823529411765,1.7857142857143,1.8571428571429,1.8,1.5,1.2307692307692
This is about a year opp.,-2.3333867958614,-6.04586,-8.9441014285714,1.2857142857143,2.0,3.5555555555556,4.3888888888889,1.8571428571429,1.1428571428571,1.75,1.2666666666667,1.2142857142857,1.8
This is all in one song.,-1.9145125661577,-4.110711,-8.77482,2.6875,4.7857142857143,6.5,6.6,4.4666666666667,2.2,2.1764705882353,1.7647058823529,1.0,2.7647058823529
This is an occasion for celebration.,-1.7785779493196,-3.3648224,-9.3435257142857,4.8571428571429,6.6153846153846,7.0,6.9411764705882,6.0,4.125,4.5,2.125,1.6666666666667,6.0
"This is dumb, really, really dumb.",-2.9539186103003,-3.2033212,-10.2569016666667,3.0666666666667,6.3125,7.0,6.0,6.0526315789474,2.4285714285714,5.625,1.1666666666667,1.2666666666667,1.2
This is filmmakers Exception E resp.,-3.5763693253199,-9.644041,-12.8220528571429,1.2666666666667,1.3333333333333,2.0,2.3333333333333,1.1176470588235,1.4166666666667,1.4117647058824,1.75,1.125,1.3846153846154
This is our sixth stop today.,-2.8155359285218,-4.623722,-10.7188285714286,2.4285714285714,5.8666666666667,6.9333333333333,6.9333333333333,5.6666666666667,4.1538461538462,3.6111111111111,2.2142857142857,3.3333333333333,2.5
This is pretty damn cool right?,-2.3901780843735,-3.585842,-12.1454257142857,3.8666666666667,6.5,6.9090909090909,6.0,6.3157894736842,2.5714285714286,5.4375,1.3333333333333,1.8666666666667,5.6666666666667
"This is really amazing, Doctor Face-reader.",-3.0324091017246,-5.4691024,-11.367405,2.8666666666667,3.2857142857143,4.1333333333333,5.8666666666667,1.5714285714286,2.5333333333333,4.0714285714286,1.9285714285714,1.2142857142857,2.5833333333333
This is really good for democracy.,-2.1071480853217,-4.560298,-8.92766,3.5,4.9411764705882,6.8333333333333,6.8333333333333,6.1176470588235,2.0625,3.9375,1.2307692307692,1.0833333333333,4.9375
This is so simple and easy.,-1.7772282958031,-3.0887074,-7.99247,2.0,5.8888888888889,6.9411764705882,6.9411764705882,6.4705882352941,2.4615384615385,3.125,1.2857142857143,1.0625,5.4736842105263
This is the force field parameter.,-2.4376143472535,-5.0827312,-10.3726542857143,2.6470588235294,2.6666666666667,6.0588235294118,6.4705882352941,3.875,4.0625,1.5714285714286,2.9333333333333,2.3333333333333,2.1111111111111
This lady was an outrageous girl.,-2.8103547777448,-5.3378944,-10.9555314285714,4.2142857142857,4.3333333333333,5.3333333333333,6.0,4.6666666666667,3.1538461538462,5.6111111111111,2.4285714285714,1.4666666666667,3.0
This procedure works in most cases.,-2.3347243751798,-3.833112,-9.28732,3.7222222222222,4.4666666666667,7.0,6.9411764705882,6.3846153846154,2.6,3.1428571428571,2.0625,1.4210526315789,4.7647058823529
This time I'm rooting for Khan.,-2.195962773636,-4.5050554,-10.98713875,3.4,5.2666666666667,6.9166666666667,7.0,3.8823529411765,2.75,4.5882352941176,1.9375,1.9375,2.6153846153846
This truly was a depressing place.,-2.7502165521894,-4.969285,-9.6331242857143,2.6153846153846,4.6111111111111,6.9411764705882,6.7058823529412,5.2941176470588,5.0,4.5625,2.2142857142857,4.0625,1.1578947368421
This was quite a stunning thing.,-2.5012086970466,-4.0602503,-8.5622228571429,3.7857142857143,5.9230769230769,7.0,6.8333333333333,4.8125,3.1333333333333,4.5,2.7058823529412,1.8666666666667,4.2777777777778
This your family concern is commendable.,-3.1416418552399,-6.5010476,-10.9499114285714,3.0,2.6923076923077,3.8,4.0,1.8,1.6315789473684,4.1333333333333,1.4615384615385,1.4117647058824,2.9285714285714
Thor why are you so These?,-2.4500768695559,-6.8374095,-13.5163885714286,1.4117647058824,1.4666666666667,2.3529411764706,2.9411764705882,1.8125,1.125,2.7142857142857,1.2,1.0555555555556,1.6111111111111
Those incremental minutes are very profitable.,-3.3162208284651,-7.0257564,-9.8051371428571,2.5,3.0,5.2222222222222,6.4444444444444,3.8125,1.4666666666667,2.5625,1.1875,1.1428571428571,3.5294117647059
Those was how long she had.,-2.6902579920632,-5.652181,-11.3927514285714,2.1333333333333,2.7142857142857,2.4666666666667,2.4666666666667,2.0,1.2666666666667,2.4285714285714,1.5,1.0714285714286,1.3333333333333
Thou shalt not accede to evil.,-2.4742179257529,-3.919705,-13.7949771428571,3.6470588235294,2.1428571428571,6.2,6.2666666666667,2.4,2.0,3.8235294117647,1.4,1.8,2.25
Thousands of innocent lives were lost.,-1.880132202059,-3.7598104,-11.0116628571429,5.1333333333333,4.0625,6.9090909090909,7.0,5.9473684210526,4.3571428571429,6.3125,2.7222222222222,1.6666666666667,1.0
Thread: ASRock extreme4 970 Error 10?,-4.2498667240143,-6.6142297,-16.3459625,2.0588235294118,1.0714285714286,2.2,2.3333333333333,1.0666666666667,1.3846153846154,1.1764705882353,1.1333333333333,1.4,1.0
Thread: How To Do Graffiti Art?,-3.3445916005543,-4.4435906,-15.17681,3.3888888888889,1.3333333333333,6.2352941176471,5.1764705882353,3.5384615384615,3.9333333333333,1.7142857142857,3.5,1.7368421052632,3.4705882352941
Three large ones and three small.,-2.5591318947928,-4.9924026,-12.6067242857143,1.6,4.9285714285714,6.4,5.6,4.2142857142857,3.4666666666667,1.7142857142857,4.2142857142857,1.5,2.0
Three men sat on a bench.,-2.2302188532693,-3.9589005,-10.0494371428571,1.8888888888889,4.0,7.0,6.9411764705882,5.4615384615385,6.8666666666667,4.1428571428571,6.375,5.2105263157895,3.9411764705882
Three sisters preceded her in death.,-2.7058866620064,-5.2118235,-12.41548,3.7333333333333,2.5625,6.5454545454545,6.7272727272727,4.1578947368421,4.1428571428571,5.75,2.1666666666667,1.5333333333333,1.0666666666667
Thy intercourse is now syll contr.,-3.4025526046753,-9.43587,-13.5016357142857,1.5714285714286,1.2,1.2,2.5333333333333,1.1666666666667,1.0,2.1111111111111,1.2142857142857,1.0666666666667,1.5
Tied 6th place with Agri! w00t!,-3.9596383968989,-4.5907373,-16.312825,3.7647058823529,1.6666666666667,5.2352941176471,3.7647058823529,1.8125,2.1875,3.7857142857143,1.4,1.1666666666667,2.7222222222222
Time in the sum is nothing.,-2.640277496406,-5.6853747,-9.5955814285714,1.2857142857143,1.5333333333333,2.4,5.0666666666667,1.7222222222222,1.5384615384615,2.3888888888889,1.1428571428571,1.0,2.2857142857143
"Timmo uk, yes they are GHQ.",-3.5503013134003,-6.4643855,-12.93266625,1.4375,1.4285714285714,1.5,2.7,1.0,1.0,1.5882352941176,1.4705882352941,1.0714285714286,1.3529411764706
Tiny is still a small person.,-2.6288526909692,-4.469308,-9.1390014285714,2.4705882352941,4.0,6.1333333333333,6.7333333333333,2.7333333333333,3.5384615384615,4.0,3.4666666666667,1.3333333333333,2.75
"To borrow print materials, use OhioLINK.",-3.553722679615,-6.5411873,-12.31434,1.3333333333333,1.7142857142857,6.1333333333333,6.2666666666667,1.7142857142857,2.8666666666667,1.7857142857143,4.3571428571429,1.6428571428571,1.75
To find in the United States.,-1.5366004343544,-4.1104126,-10.2053614285714,2.2142857142857,2.0833333333333,5.0,5.0769230769231,3.1176470588235,2.5625,2.0,2.5384615384615,4.1875,2.2941176470588
To guard and keep and protect.,-2.8595506123134,-5.602151,-12.6310042857143,3.4166666666667,2.9230769230769,6.1333333333333,5.5333333333333,3.6,2.5789473684211,2.8666666666667,2.2307692307692,1.3529411764706,3.8571428571429
To improve the municipal afiyirs com-!,-2.672963877519,-8.367557,-13.8826185714286,1.3571428571429,1.0714285714286,2.0555555555556,2.7777777777778,1.0714285714286,1.0714285714286,1.375,1.8,1.2142857142857,1.5333333333333
To revive her or help her?,-2.6702115706035,-5.664321,-12.4574985714286,4.1333333333333,4.5,5.7333333333333,5.6666666666667,2.5,3.7333333333333,4.9285714285714,2.9285714285714,1.5,1.75
To sell on the black market?,-1.4967551827431,-4.0421143,-9.3219128571429,3.8,3.8823529411765,6.375,5.8125,3.3571428571429,2.6923076923077,2.1333333333333,2.4666666666667,1.75,1.5
Today I didn't even buy NME.,-2.7157606785186,-4.7647038,-9.88813125,1.7142857142857,2.5294117647059,4.8888888888889,5.6666666666667,2.0588235294118,1.75,2.625,1.6923076923077,1.0,1.875
"Today, she's actually doing very disappro.",-2.5290464844022,-6.5592465,-9.8053711111111,2.5,2.6666666666667,2.3636363636364,3.9090909090909,1.8125,1.1875,3.4117647058824,1.5333333333333,1.0526315789474,1.4375
Together I offered him a poem.,-2.4378233722278,-5.659704,-11.5694471428571,2.5,2.3846153846154,4.6666666666667,5.3333333333333,1.8666666666667,2.5263157894737,4.5333333333333,2.1538461538462,1.4705882352941,4.6428571428571
"Tomorrow, I will post about this.",-2.9945912020547,-3.9577415,-8.40740625,2.4117647058824,5.8,6.8235294117647,6.5294117647059,6.3125,3.875,4.7142857142857,1.7333333333333,1.1666666666667,2.8888888888889
Tool wasn't submerged under my hand.,-2.8433580650017,-7.054641,-10.54147875,2.1875,1.5,3.1,5.3,1.4666666666667,3.3333333333333,2.5882352941176,4.4705882352941,1.5,1.8823529411765
Toolbar for one-click access to Yahoo!,-3.6851776838303,-4.081847,-14.7618828571429,1.8235294117647,1.6,5.6470588235294,5.1764705882353,3.9375,4.3125,1.5714285714286,2.6666666666667,1.1666666666667,2.7222222222222
Toomey is up by double Fr.,-3.423762777022,-5.26131,-10.8887042857143,1.3571428571429,1.4375,2.6470588235294,3.6470588235294,1.4117647058824,1.3571428571429,1.7857142857143,1.0666666666667,1.0,1.2307692307692
"Top ten lists, to be exact.",-2.36319127466,-3.6430655,-10.61346875,2.0555555555556,4.125,6.6111111111111,6.0555555555556,4.1875,2.3333333333333,2.3125,2.0,1.0714285714286,3.4117647058824
Trade Secret Touch sector inflict MediumS.,-4.2421507835388,-10.460508,-15.35375,1.4285714285714,1.125,1.3529411764706,2.4117647058824,1.0588235294118,1.1428571428571,1.0,1.2,1.1428571428571,1.0769230769231
Training is a very important memory.,-2.5625497443335,-4.7936306,-9.50671,2.6,2.7333333333333,4.6666666666667,6.5833333333333,3.4117647058824,2.4166666666667,2.8235294117647,1.8125,1.5,3.2307692307692
Transfers out of the bargaining unit.,-2.6032133613314,-4.104789,-9.3204928571429,1.6,1.9411764705882,4.75,5.125,2.0,1.7692307692308,1.6666666666667,2.1333333333333,1.375,1.9285714285714
Travelling home on a late train??,-2.9262394564492,-4.725781,-12.84307,3.7222222222222,5.25,6.5555555555556,5.7777777777778,4.4375,4.8,3.6875,5.3125,3.7857142857143,2.5294117647059
"Triangular silver plastic, ""NEWSTART PE-TA-PUN A.V.C.""",-3.8836124479771,-5.8590965,-13.604443,1.3888888888889,1.0,1.8823529411765,2.2941176470588,1.0,1.8,1.2857142857143,3.4375,1.0,1.9411764705882
Tricked by his own damn ruse!,-3.3588322997093,-4.6922145,-14.1444871428571,5.25,3.3846153846154,6.8,6.6666666666667,3.7333333333333,3.4210526315789,5.0666666666667,1.3076923076923,1.3529411764706,2.7142857142857
Tried preschool things designed no DET.,-4.4483316711017,-9.807616,-14.0367514285714,1.75,1.125,1.375,2.0,1.2,1.3333333333333,1.6842105263158,1.6875,1.7142857142857,2.2941176470588
Truth'm not prices with his favorable.,-3.5701574832201,-9.040891,-11.16230875,1.75,1.125,1.1875,1.4375,1.1333333333333,1.0666666666667,1.8947368421053,1.25,1.2857142857143,1.8823529411765
Trying to hide from your lies?,-2.4160536157766,-4.049795,-13.7495214285714,3.7333333333333,5.2352941176471,6.6875,6.1875,4.2857142857143,2.1538461538462,5.2,1.4666666666667,1.0,1.2857142857143
"Turin loves me not, nor will.",-3.3119535446167,-5.810232,-12.9662875,2.6470588235294,1.7333333333333,4.2352941176471,3.8235294117647,2.0625,2.5625,5.3571428571429,1.3333333333333,1.1666666666667,1.5
Two fell into step with her.,-2.7148003407887,-5.787149,-10.5501942857143,2.8571428571429,2.1333333333333,5.6666666666667,5.8,2.8888888888889,3.7692307692308,3.8333333333333,2.3571428571429,2.4,2.5
Two independent compounds tested in Tg2576.,-3.0337466398875,-4.988714,-13.1599885714286,1.8,1.5,4.9090909090909,5.7272727272727,1.7894736842105,1.9285714285714,1.625,3.1666666666667,1.5333333333333,2.4
Two shr rolled up on skateboards.,-2.8670930167039,-7.0160437,-12.1887785714286,2.2857142857143,1.1764705882353,2.9444444444444,4.2777777777778,1.2352941176471,2.5625,2.25,4.1538461538462,1.6666666666667,2.1875
"Two thousand inherited a month, aug.",-3.3211192403521,-7.876404,-12.3973225,2.5714285714286,1.3125,2.8235294117647,3.1764705882353,1.2941176470588,1.7857142857143,1.7142857142857,1.1333333333333,1.2142857142857,2.6153846153846
"UPDATE: largely, of Peterson it recipient't!",-4.0987824946642,-9.162718,-13.6566818181818,1.2857142857143,1.2352941176471,1.3333333333333,1.8333333333333,1.1764705882353,1.0,1.3125,1.0,1.1666666666667,1.875
"URL all, or talk being Vimeo.",-4.0135193978037,-7.41213,-12.6649825,1.4666666666667,1.0,1.25,2.4166666666667,1.2941176470588,1.3333333333333,1.3529411764706,1.3125,1.1875,1.3846153846154
"URL as, or know meaning Vimeo.",-4.0444925257138,-7.690152,-12.84004875,1.4,1.5,1.2,2.4666666666667,1.2857142857143,1.2666666666667,1.3571428571429,1.7142857142857,1.0,1.5833333333333
"URL as, or review indicating Vimeo.",-3.9951119167464,-7.6569505,-12.585355,1.2857142857143,1.3125,2.1176470588235,2.5882352941176,1.4117647058824,2.0714285714286,1.1428571428571,1.3333333333333,1.0714285714286,1.3846153846154
"URL not, or suffer searching Vimeo.",-4.2197560327394,-8.494101,-13.1605925,1.0714285714286,1.1764705882353,2.1111111111111,2.6666666666667,1.4117647058824,1.5,1.125,1.3076923076923,1.0833333333333,1.5625
"URL right, or report reviewing Vimeo.",-4.0474279011999,-7.6009974,-13.5989375,1.9411764705882,1.4285714285714,2.2666666666667,3.2,1.5333333333333,1.4615384615385,1.5294117647059,1.5333333333333,1.5333333333333,1.25
USA house must not be ex!,-3.1149070688656,-7.6851463,-12.18434,2.0,1.2352941176471,1.5,4.0,1.0714285714286,1.3076923076923,1.6,2.3333333333333,2.0,1.7142857142857
Umbilical cord blood transplantation is MID.,-3.8914424010686,-4.9611006,-14.2910085714286,2.6875,1.625,3.4375,5.0625,1.4666666666667,2.9333333333333,2.5263157894737,3.0625,1.8571428571429,2.1764705882353
Unanimity on Interama is not surprising.,-2.9578481117884,-5.3274903,-10.6145114285714,1.5,1.4615384615385,3.8823529411765,5.8823529411765,1.4285714285714,1.5625,1.5,1.125,1.0,1.6875
Und that was enough for me.,-2.3190244947161,-5.255816,-10.92952,1.5,3.0,4.7272727272727,4.0,1.5625,1.5625,3.6470588235294,1.2,1.0,2.125
Understand the meaning of the word.,-1.6624744992171,-3.2344897,-10.1282728571429,2.25,4.4285714285714,6.4,6.4,5.3333333333333,2.3333333333333,2.3529411764706,1.2352941176471,1.2142857142857,2.7058823529412
"Unfortunately, I'd left the flash on.",-2.8060335218906,-4.563012,-9.6325236666667,3.0,4.7857142857143,6.6666666666667,6.5555555555556,5.0,4.3571428571429,3.375,4.2,1.8571428571429,2.1333333333333
"Unfortunately, my answers weren't any different.",-2.8404111899436,-4.143091,-9.0497314444444,2.3333333333333,5.1538461538462,6.8666666666667,6.8666666666667,5.4,2.6842105263158,4.0666666666667,1.0769230769231,1.3529411764706,2.4285714285714
"Unscrew, slide into place, lock, screw.",-4.1842201777867,-3.7165334,-12.089608,2.1764705882353,2.2666666666667,5.6470588235294,5.1764705882353,3.8125,4.875,1.7857142857143,4.3333333333333,1.4444444444444,2.2777777777778
Upload suspicious way of buying predec.,-4.0439904928207,-10.410855,-13.7711,2.25,1.2142857142857,2.1,3.6,1.2666666666667,1.4666666666667,1.6470588235294,1.5882352941176,1.0,1.2941176470588
"Use the ""Cash"" App by ""Square""",-3.3471759728023,-5.3561673,-15.149613,1.7857142857143,3.2941176470588,6.1666666666667,5.3333333333333,4.5882352941176,3.6875,2.0,2.5384615384615,1.25,2.6875
Use your computer access for deciphering.,-3.2900476625987,-5.766765,-13.6454085714286,2.6,3.2666666666667,5.5,6.1666666666667,3.4705882352941,3.8333333333333,2.5294117647059,4.6875,1.875,2.2307692307692
Used stone crusher machinery supplier uk.,-4.3902777603694,-7.1417713,-15.8980571428571,1.9285714285714,1.0833333333333,4.4615384615385,3.9230769230769,1.5294117647059,2.875,1.5555555555556,4.8461538461538,2.25,1.7058823529412
Used to be a truck driver.,-2.0214938351086,-4.010647,-10.0381957142857,2.1428571428571,6.25,6.7692307692308,5.6923076923077,4.3529411764706,3.5625,3.8888888888889,4.6153846153846,1.9375,2.7647058823529
"Using WAZE, write Kibbutz Netiv HaLamed-Heh.",-4.3521876573563,-5.3722663,-13.6874,1.2142857142857,1.5384615384615,1.9166666666667,3.75,1.0625,1.2,1.6428571428571,2.2941176470588,1.3333333333333,1.6666666666667
"Using magnetic resonance tomography, for example.",-3.057200057166,-4.696144,-12.65522875,2.5,3.2307692307692,5.3333333333333,5.6666666666667,2.4,2.0,1.2666666666667,2.6153846153846,1.5882352941176,2.4285714285714
"Using you publicized or, Lord Stannis?",-4.2225507668086,-8.446857,-13.91704625,1.9375,1.3571428571429,1.5,2.2,1.2666666666667,1.4666666666667,1.7058823529412,1.4705882352941,1.2142857142857,1.5882352941176
