,stimulus,rating,layers,improbable_impossible,impossible_inconceivable
15212,There is a religious dividend.,-1.125,12,330.0,-644.0
15213,There is a religious garage.,-0.9285714285714286,12,444.0,-912.0
15214,There is a religious geology.,-1.3636363636363635,12,548.0,-1008.0
15215,There is a religious gold.,-0.6153846153846154,12,660.0,-660.0
15216,There is a religious headline.,1.6923076923076923,12,85.5,-504.0
15217,There is a religious junction.,-1.181818181818182,12,81.5,-844.0
15218,There is a religious laser.,-2.3,12,490.0,-1004.0
15219,There is a religious login.,-2.0,12,280.0,-672.0
15220,There is a religious mate.,1.875,12,249.0,-520.0
15221,There is a religious misuse.,0.3636363636363636,12,346.0,-474.0
15222,There is a religious mortality.,-0.8,12,584.0,-688.0
15223,There is a religious mound.,0.4,12,42.25,-1224.0
15224,There is a religious peninsula.,-0.5,12,215.0,-860.0
15225,There is a religious pilot.,1.1,12,296.0,-1032.0
15226,There is a religious rocket.,-2.5454545454545454,12,434.0,-896.0
15227,There is a religious senator.,2.0526315789473686,12,258.0,-1016.0
15228,There is a religious shoot.,-1.5,12,234.0,-668.0
15229,There is a religious stomach.,-2.1875,12,540.0,-804.0
15230,There is a religious taxi.,-2.0,12,370.0,-1080.0
15231,There is a religious touchdown.,-2.0,12,404.0,-636.0
15232,There is a religious wicket.,-0.7272727272727273,12,368.0,-564.0
15233,There is a remaining advocate.,1.0,12,322.0,-536.0
15234,There is a remaining cannabis.,1.1538461538461535,12,344.0,-544.0
15235,There is a remaining compliance.,-0.4444444444444444,12,342.0,-520.0
15236,There is a remaining courage.,1.2,12,334.0,-620.0
15237,There is a remaining darkness.,0.4444444444444444,12,410.0,-772.0
15238,There is a remaining defeat.,-0.8235294117647058,12,306.0,-488.0
15239,There is a remaining governance.,0.3333333333333333,12,336.0,-1.765625
15240,There is a remaining gym.,-0.6153846153846154,12,237.0,-920.0
15241,There is a remaining handbook.,0.3333333333333333,12,272.0,-628.0
15242,There is a remaining heading.,-0.6363636363636364,12,171.0,-416.0
15243,There is a remaining injustice.,2.25,12,320.0,-656.0
15244,There is a remaining inspiration.,2.0,12,396.0,-500.0
15245,There is a remaining massacre.,-1.2727272727272727,12,368.0,-600.0
15246,There is a remaining mayor.,0.0,12,326.0,-704.0
15247,There is a remaining pest.,1.6666666666666667,12,318.0,-776.0
15248,There is a remaining racism.,2.1,12,438.0,-748.0
15249,There is a remaining reasoning.,-0.3636363636363636,12,322.0,-412.0
15250,There is a remaining recruitment.,0.0769230769230769,12,250.0,-864.0
15251,There is a remaining reunion.,-0.3,12,338.0,-544.0
15252,There is a remaining romance.,1.3571428571428572,12,336.0,-596.0
15253,There is a remaining shame.,1.0909090909090908,12,366.0,-532.0
15254,There is a remaining soccer.,-2.3,12,314.0,-239.0
15255,There is a remaining terrorism.,1.0,12,466.0,-540.0
15256,There is a remaining urine.,1.4,12,178.0,-792.0
15257,There is a remaining warfare.,0.4444444444444444,12,440.0,-708.0
15258,There is a remaining welfare.,1.2941176470588236,12,402.0,-364.0
15259,There is a remarkable Buddhism.,0.1764705882352941,12,410.0,-524.0
15260,There is a remarkable Viking.,2.4,12,426.0,-728.0
15261,There is a remarkable arcade.,1.9166666666666667,12,314.0,-708.0
15262,There is a remarkable cooking.,2.7777777777777777,12,270.0,-604.0
15263,There is a remarkable cream.,2.1818181818181817,12,255.0,-1080.0
15264,There is a remarkable derivative.,0.0,12,312.0,-604.0
15265,There is a remarkable hunter.,2.4285714285714284,12,288.0,-988.0
15266,There is a remarkable info.,2.5,12,253.0,-85.5
15267,There is a remarkable mosque.,0.9411764705882352,12,109.5,-936.0
15268,There is a remarkable nickname.,2.363636363636364,12,282.0,-672.0
15269,There is a remarkable pile.,1.45,12,394.0,-676.0
15270,There is a remarkable plain.,-0.625,12,388.0,-824.0
15271,There is a remarkable plot.,2.636363636363636,12,229.0,-494.0
15272,There is a remarkable probability.,1.8888888888888888,12,364.0,-308.0
15273,There is a remarkable produce.,2.272727272727273,12,396.0,-588.0
15274,There is a remarkable retailer.,1.6666666666666667,12,266.0,-716.0
15275,There is a remarkable revenge.,1.75,12,524.0,-478.0
15276,There is a remarkable squadron.,1.2307692307692308,12,340.0,-692.0
15277,There is a remarkable tributary.,0.5,12,378.0,-660.0
15278,There is a remarkable vitamin.,0.7,12,464.0,-920.0
15279,There is a remarkable volunteer.,2.7777777777777777,12,276.0,-832.0
15280,There is a remote assumption.,-0.5,12,302.0,-302.0
15281,There is a remote award.,-0.4,12,304.0,-466.0
15282,There is a remote bone.,-1.8888888888888888,12,464.0,-684.0
15283,There is a remote brass.,-2.0,12,420.0,-450.0
15284,There is a remote certificate.,-0.6666666666666666,12,225.0,-278.0
15285,There is a remote chemist.,0.5384615384615384,12,230.0,-832.0
15286,There is a remote comedian.,-0.25,12,274.0,-768.0
15287,There is a remote conduct.,0.5,12,394.0,-227.0
15288,There is a remote congress.,0.0769230769230769,12,262.0,-628.0
15289,There is a remote decoration.,-0.5333333333333333,12,272.0,-616.0
15290,There is a remote delay.,0.0666666666666666,12,290.0,-696.0
15291,There is a remote demise.,-0.6666666666666666,12,326.0,-450.0
15292,There is a remote demographic.,1.7777777777777777,12,348.0,-528.0
15293,There is a remote discharge.,1.3333333333333333,12,310.0,-704.0
15294,There is a remote fare.,0.6666666666666666,12,390.0,-434.0
15295,There is a remote freight.,-0.4545454545454545,12,294.0,-440.0
15296,There is a remote gem.,-1.2,12,286.0,-228.0
15297,There is a remote governance.,0.5,12,310.0,-249.0
15298,There is a remote honour.,-2.2222222222222223,12,460.0,-366.0
15299,There is a remote hospitality.,0.3,12,448.0,-302.0
15300,There is a remote inventor.,0.3333333333333333,12,196.0,-800.0
15301,There is a remote kilometer.,-2.555555555555556,12,364.0,-632.0
15302,There is a remote military.,0.6,12,428.0,-484.0
15303,There is a remote monarchy.,0.1111111111111111,12,272.0,-952.0
15304,There is a remote motorcycle.,-0.5,12,330.0,-872.0
15305,There is a remote mushroom.,-1.5,12,438.0,-964.0
15306,There is a remote pick.,-0.4545454545454545,12,394.0,-536.0
15307,There is a remote procession.,-0.2941176470588235,12,272.0,-680.0
15308,There is a remote profession.,1.5714285714285714,12,189.0,-680.0
15309,There is a remote quarterback.,-1.4,12,364.0,-664.0
15310,There is a remote recruit.,1.75,12,262.0,-580.0
15311,There is a remote reign.,-1.2727272727272727,12,406.0,-492.0
15312,There is a remote rowing.,-1.4444444444444444,12,370.0,-600.0
15313,There is a remote rubbish.,-0.4,12,286.0,-568.0
15314,There is a remote song.,-1.1764705882352942,12,302.0,-498.0
15315,There is a remote spectrum.,0.1,12,464.0,-540.0
15316,There is a remote stair.,-1.5,12,352.0,-928.0
15317,There is a remote sunshine.,-1.1111111111111112,12,536.0,-580.0
15318,There is a remote sustainability.,0.7,12,484.0,-229.0
15319,There is a remote ventilation.,1.0666666666666669,12,306.0,-804.0
15320,There is a remote virus.,0.25,12,302.0,-872.0
15321,There is a remote vitamin.,-2.909090909090909,12,532.0,-426.0
15322,There is a residential Viking.,-0.8,12,460.0,-720.0
15323,There is a residential analogue.,-1.2352941176470589,12,282.0,-644.0
15324,There is a residential bet.,-0.3333333333333333,12,288.0,-408.0
15325,There is a residential bureaucracy.,-0.0833333333333333,12,278.0,-640.0
15326,There is a residential candle.,-1.0,12,264.0,-912.0
15327,There is a residential chemist.,0.7,12,-23.5,-1208.0
15328,There is a residential climate.,0.6363636363636364,12,474.0,-436.0
15329,There is a residential coach.,0.3333333333333333,12,203.0,-928.0
15330,There is a residential cocktail.,-1.5789473684210529,12,414.0,-792.0
15331,There is a residential comedian.,-0.3125,12,239.0,-704.0
15332,There is a residential conclusion.,-1.25,12,198.0,-408.0
15333,There is a residential cookie.,-1.7857142857142858,12,398.0,-624.0
15334,There is a residential darkness.,-0.8235294117647058,12,358.0,-612.0
15335,There is a residential dioxide.,-1.9333333333333331,12,296.0,-498.0
15336,There is a residential doctrine.,0.4285714285714285,12,280.0,-446.0
15337,There is a residential dollar.,-2.7,12,510.0,-592.0
15338,There is a residential drawing.,0.6666666666666666,12,62.25,-712.0
15339,There is a residential fate.,-0.7857142857142857,12,418.0,-386.0
15340,There is a residential garrison.,-0.1666666666666666,12,11.75,-1016.0
15341,There is a residential graphics.,0.25,12,139.0,-242.0
15342,There is a residential helicopter.,-0.1818181818181818,12,344.0,-1192.0
15343,There is a residential hobby.,-0.2,12,314.0,-470.0
15344,There is a residential horizon.,-0.3333333333333333,12,416.0,-564.0
15345,There is a residential influence.,0.6923076923076923,12,211.0,-688.0
15346,There is a residential ink.,-2.7777777777777777,12,494.0,-776.0
15347,There is a residential knight.,-0.7647058823529411,12,310.0,-796.0
15348,There is a residential laugh.,-1.6,12,320.0,-382.0
15349,There is a residential mechanism.,-0.75,12,264.0,-648.0
15350,There is a residential morality.,-0.0588235294117647,12,464.0,-768.0
15351,There is a residential nutrition.,-1.2,12,310.0,-520.0
15352,There is a residential opponent.,-0.3157894736842105,12,153.0,-708.0
15353,There is a residential oxygen.,-1.0769230769230769,12,412.0,-568.0
15354,There is a residential panic.,1.125,12,388.0,-696.0
15355,There is a residential perception.,0.625,12,276.0,-452.0
15356,There is a residential pixel.,-2.3,12,382.0,-502.0
15357,There is a residential quest.,0.0526315789473684,12,7.90625,-1136.0
15358,There is a residential radiation.,-0.6153846153846154,12,370.0,-490.0
15359,There is a residential ridge.,-1.4166666666666667,12,212.0,-852.0
15360,There is a residential rival.,-1.0,12,262.0,-548.0
15361,There is a residential scientist.,1.5454545454545454,12,174.0,-688.0
15362,There is a residential spiral.,-1.4,12,510.0,-592.0
15363,There is a residential spy.,-0.4545454545454545,12,406.0,-948.0
15364,There is a residential talent.,-0.8888888888888888,12,358.0,-344.0
15365,There is a residential terrorism.,-0.5,12,468.0,-572.0
15366,There is a residential testament.,-1.2,12,224.0,-504.0
15367,There is a residential urine.,-2.555555555555556,12,354.0,-404.0
15368,There is a residential wording.,-2.0,12,225.0,-456.0
15369,There is a respective abbey.,-0.6,12,86.5,-952.0
15370,There is a respective ballad.,-0.2307692307692307,12,248.0,-478.0
15371,There is a respective bandwidth.,0.8181818181818182,12,432.0,-688.0
15372,There is a respective bull.,-0.8888888888888888,12,378.0,-540.0
15373,There is a respective commentator.,0.75,12,235.0,-492.0
15374,There is a respective confusion.,0.4166666666666667,12,342.0,-492.0
15375,There is a respective dirt.,-2.090909090909091,12,460.0,-270.0
15376,There is a respective drain.,-0.9444444444444444,12,366.0,-556.0
15377,There is a respective epidemic.,-1.0,12,300.0,-564.0
15378,There is a respective feel.,-0.5384615384615384,12,424.0,-304.0
15379,There is a respective filing.,-1.0,12,308.0,-460.0
15380,There is a respective hunger.,-1.0,12,436.0,-436.0
15381,There is a respective lending.,-0.4545454545454545,12,318.0,-262.0
15382,There is a respective marble.,-2.2222222222222223,12,396.0,-468.0
15383,There is a respective marsh.,-1.6111111111111112,12,366.0,-676.0
15384,There is a respective motorway.,0.2222222222222222,12,208.0,-888.0
15385,There is a respective musician.,1.3333333333333333,12,143.0,-468.0
15386,There is a respective newcomer.,0.1538461538461538,12,228.0,-648.0
15387,There is a respective pulse.,-1.6,12,438.0,-344.0
15388,There is a respective rivalry.,1.1,12,246.0,-512.0
15389,There is a respective seeker.,0.5454545454545454,12,374.0,-504.0
15390,There is a respective silence.,0.9166666666666666,12,284.0,-544.0
15391,There is a respective teen.,0.125,12,247.0,-280.0
15392,There is a respective thinker.,0.75,12,251.0,-392.0
15393,There is a respective tourist.,0.5555555555555556,12,274.0,-338.0
15394,There is a respective veteran.,0.6428571428571429,12,266.0,-470.0
15395,There is a respective worker.,1.3333333333333333,12,136.0,-486.0
15396,There is a responsible Viking.,1.4166666666666667,12,360.0,-808.0
15397,There is a responsible behalf.,-0.6363636363636364,12,229.0,-243.0
15398,There is a responsible bus.,-1.6,12,286.0,-776.0
15399,There is a responsible cassette.,-2.272727272727273,12,364.0,-580.0
15400,There is a responsible cheer.,-0.4444444444444444,12,346.0,-396.0
15401,There is a responsible coefficient.,-0.25,12,320.0,-588.0
15402,There is a responsible communion.,0.375,12,458.0,-656.0
15403,There is a responsible cook.,2.333333333333333,12,29.5,-848.0
15404,There is a responsible cost.,0.4,12,348.0,-552.0
15405,There is a responsible crime.,-0.5,12,384.0,-592.0
15406,There is a responsible default.,-0.1,12,364.0,-572.0
15407,There is a responsible depth.,-1.6363636363636365,12,434.0,-434.0
15408,There is a responsible everyone.,-0.2,12,334.0,-430.0
15409,There is a responsible flu.,-2.636363636363636,12,544.0,-668.0
15410,There is a responsible gesture.,1.4,12,212.0,-458.0
15411,There is a responsible graph.,-1.0,12,376.0,-398.0
15412,There is a responsible implication.,-0.2,12,348.0,-464.0
15413,There is a responsible integrity.,-0.0833333333333333,12,378.0,-454.0
15414,There is a responsible intelligence.,0.3,12,486.0,-604.0
15415,There is a responsible jaw.,-2.7,12,412.0,-620.0
15416,There is a responsible joint.,-0.125,12,504.0,-404.0
15417,There is a responsible lease.,-0.1428571428571428,12,268.0,-588.0
15418,There is a responsible occasion.,-1.125,12,123.0,-560.0
15419,There is a responsible parking.,1.181818181818182,12,161.0,-792.0
15420,There is a responsible photographer.,2.7142857142857144,12,110.5,-712.0
15421,There is a responsible pitcher.,0.3,12,214.0,-704.0
15422,There is a responsible presenter.,2.090909090909091,12,174.0,-632.0
15423,There is a responsible proliferation.,-0.5555555555555556,12,480.0,-644.0
15424,There is a responsible proportion.,-0.2,12,374.0,-716.0
15425,There is a responsible quest.,0.9090909090909092,12,235.0,-420.0
15426,There is a responsible referendum.,0.4,12,270.0,-504.0
15427,There is a responsible refusal.,0.5,12,336.0,-640.0
15428,There is a responsible relief.,-1.3571428571428572,12,436.0,-310.0
15429,There is a responsible resistance.,0.0833333333333333,12,426.0,-692.0
15430,There is a responsible rifle.,-2.0,12,326.0,-704.0
15431,There is a responsible sentiment.,2.111111111111111,12,282.0,-360.0
15432,There is a responsible shaft.,-2.1,12,318.0,-616.0
15433,There is a responsible ship.,-1.0833333333333333,12,320.0,-656.0
15434,There is a responsible sleeping.,-0.6,12,440.0,-720.0
15435,There is a responsible surrender.,0.9090909090909092,12,398.0,-712.0
15436,There is a responsible thesis.,-0.4545454545454545,12,290.0,-229.0
15437,There is a responsible toe.,-2.375,12,438.0,-660.0
15438,There is a responsible weather.,-2.076923076923077,12,508.0,-328.0
15439,There is a retail PDF.,-1.0666666666666669,12,284.0,-720.0
15440,There is a retail airfield.,-1.7,12,18.0,-1288.0
15441,There is a retail athletics.,0.3076923076923077,12,344.0,-222.0
15442,There is a retail aviation.,0.0,12,440.0,-800.0
15443,There is a retail ball.,-0.7272727272727273,12,368.0,-532.0
15444,There is a retail cannon.,-2.125,12,344.0,-908.0
15445,There is a retail capitalism.,-0.1,12,386.0,-760.0
15446,There is a retail cave.,-0.8888888888888888,12,258.0,-972.0
15447,There is a retail cent.,-1.0714285714285714,12,145.0,-756.0
15448,There is a retail choir.,-1.5,12,320.0,-928.0
15449,There is a retail colony.,-1.181818181818182,12,-153.0,-1096.0
15450,There is a retail connector.,-0.0833333333333333,12,233.0,-1208.0
15451,There is a retail cricket.,-2.0,12,450.0,-596.0
15452,There is a retail cricketer.,-2.076923076923077,12,302.0,-740.0
15453,There is a retail cupboard.,-1.0,12,106.0,-1004.0
15454,There is a retail elimination.,-0.8181818181818182,12,258.0,-620.0
15455,There is a retail favour.,0.0,12,294.0,-414.0
15456,There is a retail female.,-1.3333333333333333,12,156.0,-564.0
15457,There is a retail fertility.,-1.9090909090909087,12,412.0,-284.0
15458,There is a retail freight.,1.4444444444444444,12,164.0,-418.0
15459,There is a retail gravity.,-2.5625,12,548.0,-748.0
15460,There is a retail hockey.,-2.0,12,408.0,-320.0
15461,There is a retail hope.,-2.1666666666666665,12,392.0,-548.0
15462,There is a retail interaction.,1.0,12,238.0,-536.0
15463,There is a retail linen.,0.875,12,278.0,-604.0
15464,There is a retail medication.,0.6363636363636364,12,205.0,-464.0
15465,There is a retail pop.,-0.4285714285714285,12,420.0,-111.5
15466,There is a retail portrait.,0.8888888888888888,12,264.0,-410.0
15467,There is a retail prison.,-1.625,12,340.0,-940.0
